"ID","Imagen","Codidgo","Nombre","Tipo","Categoria","Cantidad","Impuesto","Metodo","Costo","Precio"
"2102","","1136","Sudadero Caballeros negro logo grande blanco talla L","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2101","","1135","Sudadero Caballeros gris logo grande blanco talla L","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2100","","1134","Sudadero Caballeros gris logo grande negro talla L","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2099","","1133","Sudadero Caballeros azul logo grande negro talla L","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2098","","1132","Sudadero Caballeros gris logo grande negro talla M","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2097","","1131","Sudadero Caballeros gris logo grande blanco talla M","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2096","","1130","Sudadero Caballeros negro logo grande blanco talla M","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2095","","1129","Sudadero Caballeros azul logo grande negro talla M","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2094","","1128","Sudadero Caballeros gris logo grande blanco talla S","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2093","","1127","Sudadero Caballeros gris logo grande negro talla S","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2092","","1126","Sudadero Caballeros azul logo grande negro talla S","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2091","","1125","Sudadero Caballeros negro logo grande gris talla S","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2090","","1124","Sudadero Caballeros azul logo pequeño talla L","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2089","","1123","Sudadero Caballeros azul logo pequeño talla M","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2088","","1122","Sudadero Caballeros Negro Logo pequeño talla L","Standard","General","1.00","0","Inclusivo","10.00","300.00"
"2087","","1121","Sudadero Caballeros negro logo pequeño talla M","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2086","","1120","Sudadero Caballeros azul logo pequeño talla S","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2085","","1119","Sudadero Caballeros Negro Logo pequeño talla S","Standard","General","2.00","0","Inclusivo","10.00","300.00"
"2084","","1118","Playera Caballeros manga larga azul talla XL","Standard","General","1.00","0","Inclusivo","10.00","200.00"
"2083","","1117","Playera Caballeros manga larga negro logo gris talla XL","Standard","General","1.00","0","Inclusivo","10.00","200.00"
"2082","","1116","Playera Caballeros manga larga azul talla L","Standard","General","3.00","0","Inclusivo","10.00","200.00"
"2081","","1115","Playera Caballeros manga larga negro logo gris  talla L","Standard","General","3.00","0","Inclusivo","10.00","200.00"
"2080","","1114","Playera Caballeros manga larga azul  talla M","Standard","General","2.00","0","Inclusivo","10.00","200.00"
"2079","","1113","Playera Caballeros manga larga negro logo gris  talla M","Standard","General","3.00","0","Inclusivo","10.00","200.00"
"2078","","1112","Playera Caballeros manga larga negro logo gris talla S","Standard","General","3.00","0","Inclusivo","10.00","200.00"
"2077","","1111","Playera Caballeros manga larga azul  tallaS","Standard","General","3.00","0","Inclusivo","10.00","200.00"
"2076","","4067894669351","IY6652 ADIDAS TRACKSUITS MEN TALLA l","Standard","General","0.00","0","Inclusivo","650.25","850.00"
"2075","","4067894676274","IX1094 ADIDAS TRACK SUITS FEM TALLA L","Standard","General","1.00","0","Inclusivo","624.75","825.00"
"2074","","4067894676304","IX1094 ADIDAS TRACK SUITS FEM TALLA M","Standard","General","1.00","0","Inclusivo","624.75","825.00"
"2073","","4067894676236","IX1094 ADIDAS  TRACK SUITS FEM TALLA S","Standard","General","1.00","0","Inclusivo","624.75","825.00"
"2072","","4067894668781","IX3745 ADIDAS TALLA L","Standard","General","1.00","0","Inclusivo","731.00","890.00"
"2071","","4067894668811","IX3745 ADIDAS TALLA M","Standard","General","1.00","0","Inclusivo","731.00","890.00"
"2070","","4067894672542","IX3745 ADIDAS TALLA S","Standard","General","1.00","0","Inclusivo","731.00","890.00"
"2069","","4067896666280","IY9410 ADIDAS SERENO JUNIOR TALLA M","Standard","General","1.00","0","Inclusivo","569.50","850.00"
"2068","","4067896666303","IY9410 ADIDAS  SERENO JUNIOR TALLA L","Standard","General","1.00","0","Inclusivo","569.50","800.00"
"2067","","4067896549422","IZ4991 ADIDAS ESSENTIALS INFANT TALLA 4T","Standard","General","1.00","0","Inclusivo","284.75","450.00"
"2066","","4067896549576","IZ4991 ADIDAS ESSENTIALS INFANT TALLA 3T","Standard","General","1.00","0","Inclusivo","284.75","450.00"
"2065","","4067896545783","IZ4991 ADIDAS ESSENTIALS INFANT TALLAS 2T","Standard","General","1.00","0","Inclusivo","284.75","450.00"
"2064","","4067896545813","IZ4991 ADIDAS ESSENTIALS INFANT TALLA 18M","Standard","General","1.00","0","Inclusivo","284.75","450.00"
"2063","","4067894676854","IY6652 ADIDAS TRACKSUITS MEN TALLA M","Standard","General","1.00","0","Inclusivo","650.25","850.00"
"2062","","4067894676991","IY6652 ADIDAS TRACKSUITS MEN TALLA S","Standard","General","1.00","0","Inclusivo","650.25","850.00"
"2061","","4067896646961","IV9628 ADIDAS APP DY LK JOG TALLA 4T","Standard","General","1.00","0","Inclusivo","374.00","525.00"
"2060","","4067896646893","IV9628 ADIDAS APP DY LK JOG TALLA 2T","Standard","General","1.00","0","Inclusivo","374.00","525.00"
"2059","","4067896646916","IV9628 ADIDAS APP DY LK JOG TALLA 18M","Standard","General","1.00","0","Inclusivo","374.00","525.00"
"2058","","4066762608515","IJ 6359 ADIDAS SHINY TALLA 2XS","Standard","General","0.00","0","Inclusivo","284.75","550.00"
"2057","","4066762608522","IJ 6359 ADIDAS SHINY TALLA 5T","Standard","General","1.00","0","Inclusivo","284.75","550.00"
"2056","","4066762608539","IJ 6359 ADIDAS SHINY TALLA 4T","Standard","General","1.00","0","Inclusivo","284.75","550.00"
"2055","","4066762958818","IP 6694 ADIDAS TRACK UNISEX TALLA 5T","Standard","General","1.00","0","Inclusivo","285.00","500.00"
"2054","","4066762958825","IP 6694 ADIDAS TRACK UNISEX TALLA 4T","Standard","General","1.00","0","Inclusivo","285.00","500.00"
"2053","","4066762658558","IB4896 ADIDAS UNISEX TALLA 4T","Standard","General","1.00","0","Inclusivo","391.00","550.00"
"2052","","4066762658503","IB4896 ADIDAS UNISEX TALLA 3T","Standard","General","1.00","0","Inclusivo","391.00","550.00"
"2051","","4066762658527","IB4896 ADIDAS UNISEX TALLA 2T","Standard","General","1.00","0","Inclusivo","391.00","550.00"
"2050","","4066762658510","IB4896 ADIDAS UNISEX TALLA 18M","Standard","General","1.00","0","Inclusivo","391.00","550.00"
"2049","","4061622865312","ED 7679  ADIDAS CREW KIDS TALLA 4T","Standard","General","1.00","0","Inclusivo","290.00","450.00"
"2048","","4061622865268","ED 7679  ADIDAS CREW KIDS TALLA 3T","Standard","General","1.00","0","Inclusivo","290.00","450.00"
"2047","","4061622865251","ED 7679  ADIDAS CREW KIDS TALLA 2T","Standard","General","1.00","0","Inclusivo","290.00","450.00"
"2046","","4061622865275","ED 7679  ADIDAS CREW KIDS TALLA 18M","Standard","General","1.00","0","Inclusivo","290.00","450.00"
"2045","","4067902008158","JC 9725 ADIDAS ESSENTIALS KIDS TALLA XS","Standard","General","1.00","0","Inclusivo","450.50","650.00"
"2044","","4067902008172","JC 9725 ADIDAS ESSENTIALS KIDS TALLA 6","Standard","General","1.00","0","Inclusivo","450.50","650.00"
"2043","","4067902008134","JC 9725 ADIDAS ESSENTIALS KIDS TALLA 5T","Standard","General","1.00","0","Inclusivo","450.50","650.00"
"2042","","4067902008165","JC 9725 ADIDAS ESSENTIALS KIDS TALLA 4T","Standard","General","1.00","0","Inclusivo","450.00","650.00"
"2041","","4067896222486","IS 6148 ADIDAS TRAIN ESSENTIALAS TALLA L","Standard","General","1.00","0","Inclusivo","284.75","380.00"
"2040","","4067896221250","IS 6148 ADIDAS TRAIN ESSENTIALAS TALLA M","Standard","General","1.00","0","Inclusivo","284.75","380.00"
"2039","","4067896221199","IS 6148 ADIDAS TRAIN ESSENTIALAS TALLA S","Standard","General","1.00","0","Inclusivo","284.75","380.00"
"2038","","4067896545196","JJ 4893 ADIDAS MALE TALLA L","Standard","General","1.00","0","Inclusivo","450.50","550.00"
"2037","","4067896541433","JJ 4893 ADIDAS MALE TALLA M","Standard","General","1.00","0","Inclusivo","450.50","550.00"
"2036","","4067896545103","JJ 4893 ADIDAS MALE TALLA S","Standard","General","0.00","0","Inclusivo","450.50","550.00"
"2035","","667558645383","Victoria Secret encaje rojo y rosado talla L","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2034","","667558645192","Victoria Secret encaje rojo y rosado talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2033","","667558645338","Victoria Secret encaje rojo y rosado talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2032","","667558645307","Victoria Secret encaje rojo y rosado talla XS","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2031","","667559522393","Victoria Secret verde musgo talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2030","","667559522096","Victoria Secret verde musgo talla L","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2029","","667559522836","Victoria Secret verde musgo talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2028","","667559523369","Victoria Secret  verde musgo talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2027","","667559211358","Victoria Secret blanco floreado tallas L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2026","","667559212621","Victoria Secret blanco floreado talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2025","","667559212249","Victoria Secret blanco floreado talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2024","","667559211334","Victoria Secret blanco floreado talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2023","","667558258712","Victoria Secret negro con encaje talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2022","","667558261002","Victoria Secret  negro con encaje talla S","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2021","","667559493082","Victoria Secret negro talla M","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2020","","667559493037","Victoria Secret negro talla S","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2019","","667559492283","Victoria Secret negro talla XS","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2018","","667559132578","Victoria Secret salmon talla S","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2017","","667559132561","Victoria Secret salmon talla XS","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2016","","667559486541","Victoria Secret blanco talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2015","","667559492412","Victoria Secret blanco talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2014","","484000415961QCZXS","Victoria Secret verde agua con encaje talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2013","","4840000415961QCZS","Victoria Secret verde agua con encaje talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2012","","4840000415961QCZM","Victoria Secret verde agua con encaje talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2011","","667559504191","Victoria Secret verde agua con encaje talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2010","","667559495390","Victoria Secret cafe con estampado de leopardo talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2009","","667559498001","Victoria Secret cafe con estampado de leopardo talla S","Standard","General","2.00","0","Inclusivo","90.00","150.00"
"2008","","667559016632","Victoria Secret encaje blanco talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2007","","667559015574","Victoria Secret encaje blanco talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2006","","7040000415961QBVS","Victoria Secret gris con encaje talla S","Standard","General","0.00","0","Inclusivo","90.00","150.00"
"2005","","7040000415961QBVM","Victoria Secret gris con encaje talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2004","","4840000415961QBVL","Victoria Secret gris con encaje talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2003","","667559542346","Victoria Secret fuscia con puntos Talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2002","","667559542629","Victoria Secret  fuscia con puntos talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2001","","667559541820","Victoria Secret  fuscia con puntos talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"2000","","667559543435","Victoria Secret  fuscia con untos talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1999","","667559542537","Victoria Secret lila con mariposas talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1998","","667559541080","Victoria Secret lila con mariposas talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1997","","00416307QDWXS","Victoria Secret lila con mariposas talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1996","","667558813928","Victoria Secret vino con encaje talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1995","","667558809082","Victoria Secret vino con encaje talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1994","","667559499725","Victoria Secret rayas blanco y salmon talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1993","","667559495734","Victoria Secret rayas blanco y salmon talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1992","","667559492405","Victoria Secret blanco liso talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1991","","667559492719","Victoria Secret blanco liso talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1990","","4840000415961QBFM","Victoria Secret blanco con encaje talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1989","","4840000415961QBFL","Victoria Secret blanco con encaje talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1988","","484000415961QBFXS","Victoria Secret blanco con encaje talla XS","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1987","","ID36007364","Victoria Secret blanco con encaje talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1986","","667559024569","Victoria Secret encaje de lepardo talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1985","","667559555759","Victoria Secret encaje de lepardo talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1984","","667559555742","Victoria Secret encaje de lepardo talla S","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1983","","667559545217","Victoria Secret estampado de leopardo talla M","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1982","","667559544425","Victoria Secret negro estampado de copas talla L","Standard","General","1.00","0","Inclusivo","90.00","150.00"
"1981","","667559544159","Victoria Secret negro estampado de copas talla S","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1980","","667559542681","Victoria Secret negro estampado de copas talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1979","","667559640639","Victoria Secret azul liso talla L","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1978","","667559640653","Victoria Secret azul liso talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1977","","667559640615","Victoria Secret azul liso talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1976","","667558287125","Victoria Secret fuscia liso talla M","Standard","General","0.00","0","Inclusivo","90.00","150.00"
"1975","","667559545576","Victoria Secret estampado de leopardo talla L","Standard","General","1.00","0","Inclusivo","90.00","90.00"
"1974","","667559546276","Victoria Secret estampado de leopardo talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1973","","667558001080","Victoria Secret azul marino de encaje talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1972","","667558786987","Victoria Secret negro talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1971","","667559547549","Victoria Secret Negro Floreado talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1970","","667558639689","Victoria Secret fuscia con encaje Talla L","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1969","","667558639917","Victoria Secret fuscia con encaje Talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1968","","667558639665","Victoria Secret fuscia con encaje Talla S","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1967","","667559556015","Victoria Secret encaje con corazon QCX Talla L","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1966","","RN54867","Victoria Secret negro encaje en la orilla talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1965","","667558645352","Victoria Secret encaje con corazon Talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1964","","667558645321","Victoria Secret encaje con corazon Talla L","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1963","","667558786376","Victoria Secret negro talla S","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1962","","667559522867","Victoria Secret negro QB4 talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1961","","667555206235","Victoria Secret negro liso Talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1960","","667559541783","Victoria Secret Negro Floreado talla S","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1959","","667558595497","Victoria Secret broche dorado talla S","Standard","General","2.00","0","Inclusivo","90.00","190.00"
"1958","","667558595435","Victoria Secret broche dorado talla XS","Standard","General","2.00","0","Inclusivo","90.00","190.00"
"1957","","667558595633","Victoria Secret broche dorado talla M","Standard","General","2.00","0","Inclusivo","90.00","190.00"
"1956","","36007364","Victoria Secret negro encaje en la orilla talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1955","","667558786970","Victoria Secret negro talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1954","","667559495178","Victoria Secret negro con puntos talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1953","","667559132677","Victoria Secret azul marino talla M","Standard","General","0.20","0","Inclusivo","90.00","190.00"
"1952","","667559003106","Victoria Secret negro estampado talla L","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1951","","667559498582","Victoria Secret negro con puntos talla S","Standard","General","2.00","0","Inclusivo","90.00","190.00"
"1950","","667559003137","Victoria Secret negro estampado talla M","Standard","General","0.00","0","Inclusivo","90.00","150.00"
"1949","","667558346310","Victoria Secret Lila Floreado talla XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1948","","667558085349","Victoria Secret  negro con encaje talla XL","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1947","","667559545590","Victoria Secret Negro Floreado talla M","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1946","","667559216223","VICTORIA SECRET NEGRO DE ENCAJE L","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1945","","667558262412","VICTORIA SECRET ENCAJE NEGRO QB4 M","Standard","General","2.00","0","Inclusivo","90.00","190.00"
"1944","","144000520825QB4XS","VICTORIA SECRET ENCAJE NEGRO QB4 XS","Standard","General","1.00","0","Inclusivo","90.00","190.00"
"1943","","195901469825","Pantalon Levis 501 celeste talla 31+32","Standard","General","1.00","0","Inclusivo","390.00","590.00"
"1942","","195901847103","Pantalon Levis 501 celeste talla 26+32","Standard","General","1.00","0","Inclusivo","410.00","600.00"
"1941","","4067897895832","JE 6717 ADIDAS TERREX TALLA L","Standard","General","1.00","0","Inclusivo","1,219.75","1,500.00"
"1940","","4067897895825","JE 6717 ADIDAS TERREX TALLA M","Standard","General","1.00","0","Inclusivo","1,219.75","1,500.00"
"1939","","4067897895818","JE 6717 ADIDAS TERREX TALLA S","Standard","General","1.00","0","Inclusivo","1,219.75","1,500.00"
"1938","","4067894642491","IY 6674 ADIDAS TRACKSUITS TALLA L","Standard","General","0.00","0","Inclusivo","650.25","850.00"
"1937","","4067894642583","IY 6674 ADIDAS  TRACKSUITS TALLA M","Standard","General","1.00","0","Inclusivo","650.25","850.00"
"1936","","4067894642590","IY 6674 ADIDAS  TRACKSUITS TALLA S","Standard","General","1.00","0","Inclusivo","650.25","850.00"
"1935","","193624594977","Cangurera Steven Madden 3082 waist bag mostaza","Standard","General","1.00","0","Inclusivo","550.00","650.00"
"1934","","4067894192989","IY4781 ADICOLOR KIDS TALLA 5T JUNIOR","Standard","General","1.00","0","Inclusivo","450.50","650.00"
"1933","","722947497919","Cangurera Michael Kors 3080 waist pack negro letra","Standard","General","1.00","0","Inclusivo","530.00","630.00"
"1932","","4067894192965","IY4781 ADICOLOR KIDS TALLA 4T JUNIOR","Standard","General","1.00","0","Inclusivo","450.50","650.00"
"1931","","3079","Cangurera Guees 3079 waist pack","Standard","General","1.00","0","Inclusivo","200.00","300.00"
"1930","","4067894192996","IY4781 ADICOLOR KIDS TALLA 2XS JUNIOR","Standard","General","0.00","0","Inclusivo","450.50","650.00"
"1929","","716106923128","Cangurera Adidas 3078 waist pack white power pink","Standard","General","1.00","0","Inclusivo","155.00","260.00"
"1928","","3077","Bolso de hombro Ahdorned 3077 camel","Standard","General","1.00","0","Inclusivo","255.00","355.00"
"1927","","192815072409","Cartera Anne Klein 3076 slim bifold wallet Grass Green","Standard","General","1.00","0","Inclusivo","225.00","325.00"
"1926","","077979703157","Bolso de hombro Nautica 3075 Navigator foldover phone","Standard","General","1.00","0","Inclusivo","295.00","300.00"
"1925","","192815072270","Cartera Anne Klein 3074 Wristlet wallet black Faux croc","Standard","General","1.00","0","Inclusivo","225.00","325.00"
"1924","","196745118909","Bolso de hombro Calvin  Klein 3073 Basalt","Standard","General","2.00","0","Inclusivo","680.00","780.00"
"1923","","4067894447041","IM 8205 ADIDAS TERREX JACKET TALLA XL","Standard","General","1.00","0","Inclusivo","977.50","1,375.00"
"1922","","3072","Cartera Ralp Lauren 3072  Adair print calf hair","Standard","General","1.00","0","Inclusivo","785.00","885.00"
"1921","","4067894447065","IM 8205 ADIDAS TERREX JACKET TALLA L","Standard","General","1.00","0","Inclusivo","977.50","1,375.00"
"1920","","4067894447072","IM 8205 ADIDAS TERREX JACKET TALLA M","Standard","General","1.00","0","Inclusivo","977.50","1,375.00"
"1919","","4067894446990","IM 8205 ADIDAS TERREX JACKET TALLA S","Standard","General","1.00","0","Inclusivo","977.50","1,375.00"
"1918","","3069","Bolsa Michael Kors 3069 mini bag in natural Lyst Uk","Standard","General","1.00","0","Inclusivo","700.00","800.00"
"1917","","196021301322","Bolso Kate Spade 3068 Racing Stripe canvas large tote","Standard","General","1.00","0","Inclusivo","1,400.00","1,500.00"
"1916","","4066763479183","IM 1866 ADIDAS SHORT TALLA S","Standard","General","2.00","0","Inclusivo","569.50","670.00"
"1915","","077979818493","Bolso Nautica 3067 crema","Standard","General","1.00","0","Inclusivo","630.00","730.00"
"1914","","072247215153","Bolso Giani Bernini 3065 Block sig Tulip tote","Standard","General","1.00","0","Inclusivo","680.00","780.00"
"1913","","732998348702","Bolso Giani Bernini 3064 Nappa Clasicc Leather Tote","Standard","General","1.00","0","Inclusivo","700.00","800.00"
"1912","","192815047247","Bolso Anne Klein 3063 Embossed logo chain tote","Standard","General","1.00","0","Inclusivo","600.00","700.00"
"1911","","885919749512","Bolso Jessica Simpson 3062 black quilted Stephi satchel","Standard","General","1.00","0","Inclusivo","700.00","800.00"
"1910","","4066757147128","IJ 8782 ADIDAS TRACKSUITS TALLA L","Standard","General","1.00","0","Inclusivo","624.75","850.00"
"1909","","194914796941","Bolso BCBG 3061 celeste","Standard","General","1.00","0","Inclusivo","400.00","500.00"
"1908","","4066757143762","IJ 8782 ADIDAS TRACKSUITS TALLA M","Standard","General","1.00","0","Inclusivo","624.75","850.00"
"1907","","755403706751","Bolsa DKNY 3060 Theo crescent negro","Standard","General","1.00","0","Inclusivo","900.00","1,000.00"
"1906","","4066757143755","IJ 8782 ADIDAS TRACKSUITS TALLA S","Standard","General","1.00","0","Inclusivo","624.75","850.00"
"1905","","192815068266","Bolso Anne Klein top zip elemental blue 3059","Standard","General","1.00","0","Inclusivo","585.00","685.00"
"1904","","192815057277","Bolso Anne Klein mini combertible chesnut","Standard","General","1.00","0","Inclusivo","585.00","685.00"
"1903","","4064054281217","H25260 ADIDAS UNISEX TALLA 5T JUNIOR","Standard","General","0.00","0","Inclusivo","435.00","650.00"
"1902","","885919748058","Bolso Juicy Couture 3057 gothic dots black taupe","Standard","General","1.00","0","Inclusivo","600.00","700.00"
"1901","","4064054281156","H25260 ADIDAS UNISEX TALLA 4T JUNIOR","Standard","General","1.00","0","Inclusivo","435.00","650.00"
"1900","","4064054281194","H25260 ADIDAS UNISEX TALLA 2XS JUNIOR","Standard","General","1.00","0","Inclusivo","435.00","650.00"
"1899","","4067896182605","IW 8507 ADIDAS SHORT TALLA L","Standard","General","1.00","0","Inclusivo","284.75","425.00"
"1898","","4067896182582","IW 8507 ADIDAS SHORT TALLA M","Standard","General","1.00","0","Inclusivo","284.75","425.00"
"1897","","4067896182537","IW 8507 ADIDAS SHORT TALLA S","Standard","General","1.00","0","Inclusivo","284.75","425.00"
"1896","","077979676123","Bolsa Nautica 3056 tote de cuero nappa","Standard","General","1.00","0","Inclusivo","430.00","530.00"
"1895","","196021264931","Bolsa Kate Spade 3055 Sam Icon Ks green","Standard","General","1.00","0","Inclusivo","1,500.00","1,600.00"
"1894","","4067894467339","IW 0036 ADIDAS OWN THE RUN TALLA L","Standard","General","1.00","0","Inclusivo","408.00","500.00"
"1893","","766390826957","Bolsa INC 3054 Silbell 2-1 Garden Flower","Standard","General","1.00","0","Inclusivo","585.00","685.00"
"1892","","4067894467414","IW 0036  ADIDAS OWN THE RUN TALLA M","Standard","General","1.00","0","Inclusivo","408.00","500.00"
"1891","","3053","Bolsa Anne Klein 3053 rosado con monograma","Standard","General","1.00","0","Inclusivo","450.00","550.00"
"1890","","4067894467230","IV 7672 ADIDAS RUN BASE TALLA L","Standard","General","1.00","0","Inclusivo","896.75","1,200.00"
"1889","","4067894467261","IV 7672 ADIDAS RUN BASE TALLA M","Standard","General","1.00","0","Inclusivo","896.75","1,200.00"
"1888","","4067894467223","IV 7672 ADIDAS RUN BASE TALLA S","Standard","General","1.00","0","Inclusivo","896.75","1,200.00"
"1887","","755405603059","Bolsa DKNY 3052 Elissa SM shoulder celeste","Standard","General","1.00","0","Inclusivo","950.00","1,050.00"
"1886","","192815074793","Cartera Anne Klein 3051 continental wallet black","Standard","General","1.00","0","Inclusivo","310.00","410.00"
"1885","","4067896695860","IV 7380 ADIDAS SEAASON INFANTIL TALLA 4T","Standard","General","1.00","0","Inclusivo","391.00","600.00"
"1884","","196163739571","Bolso Michel Kors geranium sullivan small log","Standard","General","3.00","0","Inclusivo","800.00","900.00"
"1883","","4067896695877","IV 7380 ADIDAS SEAASON INFANTIL TALLA 2T","Standard","General","1.00","0","Inclusivo","391.00","690.00"
"1882","","4067896693538","IV 7380 ADIDAS SEAASON INFANTIL TALLA 18M","Standard","General","1.00","0","Inclusivo","391.00","600.00"
"1881","","196745337424","Bolsa Calvin  Klein Blanco Prism Top Zip","Standard","General","4.00","0","Inclusivo","750.00","850.00"
"1880","","4067896693675","IV 7380 ADIDAS SEAASON INFANTIL TALLA 3T","Standard","General","1.00","0","Inclusivo","391.00","600.00"
"1879","","192815075059","Bolso Anne Klein Elemental blue","Standard","General","1.00","0","Inclusivo","450.00","550.00"
"1878","","4067894471077","IV 5505 ADIDAS THE RUN TALLA L","Standard","General","1.00","0","Inclusivo","408.00","500.00"
"1877","","4067894474856","IV 5505 ADIDAS THE RUN TALLA M","Standard","General","1.00","0","Inclusivo","408.00","500.00"
"1876","","4067894474740","IV 5505 ADIDAS THE RUN TALLA S","Standard","General","1.00","0","Inclusivo","408.00","500.00"
"1875","","732998348726","Bolso bernini Venice  Nappa negro","Standard","General","1.00","0","Inclusivo","585.00","685.00"
"1874","","192815075646","Bolso Anne Klein negro top","Standard","General","1.00","0","Inclusivo","450.00","550.00"
